"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","he-lazy-image src 2","listingCard__owner-firm"
"https://www.hepsiemlak.com/konya-karatay-cimenlik-kiralik/daire/77846-812","1 / 31","29.000","08/08/2026","Adliye Yolu Çimenlik Caddesi Üzerinde 3+1 Arakat Daire","Kiralık Daire","3 + 1","160 m²","11 Yaşında","4. Kat","Konya / Karatay / Çimenlik Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-godene-kiralik/daire/60956-1660","1 / 30","21.000","15/08/2026","Konex'ten Meram Gödene Mah Temiz Bakımlı Kiralık 3+1 Daire","Kiralık Daire","3 + 1","130 m²","9 Yaşında","4. Kat","Konya / Meram / Gödene Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bedir-kiralik/daire/130097-9","1 / 25","28.000","18/08/2026","Kiralık Daire 3+1 165 Mt Arakat Koyuncu Petrole Yakın","Kiralık Daire","3 + 1","185 m²","16 Yaşında","2. Kat","Konya / Selçuklu / Bedir Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/125683-1612","1 / 41","17.000","20/08/2026","Yüksel Şahin Den Yazır Da Tramvaya Yakın Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","70 m²","10 Yaşında","Yüksek Giriş","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yüksel Şahin Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/59765-76","1 / 48","17.000","16/07/2026","Kentten Kiralık İçi Yapılı Güney Cepheli 3+1 Daire","Kiralık Daire","3 + 1","100 m²","11 Yaşında","3. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/145289-229","1 / 14","23.500","06/08/2026","Net Emlaktan 2+1 Eşyalı Üniversiteye Yürüme Mesafesinde Kiralık","Kiralık Daire","2 + 1","125 m²","16 Yaşında","4. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Net Emlak Ofisi"
"https://www.hepsiemlak.com/konya-selcuklu-ihsaniye-kiralik/daire/161271-20","1 / 14","19.500","13/08/2026","Zentral'den Zafer İhsaniye Mah Faturalar Dahil 1+1 Kiralık Daire","Kiralık Daire","1 + 1","45 m²","26 Yaşında","4. Kat","Konya / Selçuklu / İhsaniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/150590-1082","1 / 27","31.000","29/07/2026","Sefergyo Üniversite Toki Geniş Tip Olanlardan 3+1 Kiralık Daire","Kiralık Daire","3 + 1","160 m²","21 Yaşında","1. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/57222-314","1 / 16","21.000","19/08/2026","Ünlü Studıo Loft'da Cadde Cephe 1+1 Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","70 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-3","1 / 18","17.500","18/08/2026","Gözde Emlak'tan Kiralık 3+1 Daire","Kiralık Daire","3 + 1","120 m²","16 Yaşında","6. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/158321-109","1 / 15","33.000","17/08/2026","Bakyapı Prestij Parkta 3+1 Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","120 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-hadimi-kiralik/daire/63450-372","1 / 25","30.000","09/07/2026","Konya Meram Hadimi Mah Gazze Cad Yakını Kiralık Kombili 2+1 Daire","Kiralık Daire","2 + 1","110 m²","Sıfır Bina","4. Kat","Konya / Meram / Hadimi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-caybasi-kiralik/daire/5115-4171","1 / 20","25.000","19/08/2026","Turyap' Tan Kızılay Hast. Civarı 2+1 Salon Çok Bakımlı Ofis","Kiralık Daire","2 + 1","85 m²","12 Yaşında","3. Kat","Konya / Meram / Çaybaşı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-isiklar-kiralik/daire/71076-118","1 / 21","20.000","21/07/2026","Dündar Dan Kıralık 3+1 Kule Sıte Avm Yakını","Kiralık Daire","3 + 1","140 m²","26 Yaşında","3. Kat","Konya / Selçuklu / Işıklar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/129814-294","1 / 10","18.500","12/08/2026","Hisar Dan 1.Etap Okulların Yanında Yeri Mükembel Konya Manzaralı","Kiralık Daire","2 + 1","90 m²","4 Yaşında","4. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-hocacihan-kiralik/daire/93052-367","1 / 25","39.000","13/08/2026","Yeni Meram Tıp Yanında Beyşehir Cd Üzeri Kiralık 3+1 Geniş Daire","Kiralık Daire","3 + 1","175 m²","11 Yaşında","1. Kat","Konya / Selçuklu / Hocacihan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-gaziosmanpasa-kiralik/daire/142074-254","1 / 27","22.000","17/08/2026","Adliye Yakını Site İçi Kiralık 2+1 Zemin Kat","Kiralık Daire","2 + 1","110 m²","5 Yaşında","4. Kat","Konya / Karatay / Gaziosmanpaşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-ulugbey-kiralik/daire/83501-102","1 / 59","38.000","02/08/2026","Seçkin Sitede,24 Saat Güvenlik,Kapalı Otopark,Ultra Lüks Kiralık","Kiralık Daire","2 + 1","115 m²","1 Yaşında","Yüksek Giriş","Konya / Meram / Uluğbey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/102177-38","1 / 32","26.000","14/08/2026","Gürol Akkaya'dan Bak Yapı'da Arakat 105m2 Kiralık Daire","Kiralık Daire","3 + 1","105 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-koycegiz-kiralik/daire/147287-29","1 / 23","35.000","07/08/2026","Eski Meram Tıp Karşısı Eşyalı Kiralık 2+1","Kiralık Daire","2 + 1","110 m²","11 Yaşında","Bahçe Katı","Konya / Meram / Köyceğiz Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-godene-kiralik/daire/138293-553","1 / 26","20.000","20/08/2026","Meram Gödene Toki 1. Etap'ta Bakımlı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","165 m²","6 Yaşında","2. Kat","Konya / Meram / Gödene Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/90958-233","1 / 33","19.000","26/07/2026","Emlak81den Konya Selçuklu Kosovada 3+1 Stüdyo Daire","Kiralık Daire","3 + 1","110 m²","13 Yaşında","1. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-karatay-gaziosmanpasa-kiralik/daire/135595-658","1 / 31","35.000","13/07/2026","Akabe Mahallei’nde Kiralık 4 + 1 Yüksek Giriş Daire","Kiralık Daire","4 + 1","160 m²","Sıfır Bina","Yüksek Giriş","Konya / Karatay / Gaziosmanpaşa Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/5/5/3/1/486e1d19-5ff0-4f98-b4df-e463d26020ab.jpg","","Cengizler Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/61557-42","1 / 29","27.500","04/08/2026","Selvi 1 Sitesin'de Yeni Boyanmış 3+1 Ara Kat Daire","Kiralık Daire","3 + 1","140 m²","11 Yaşında","6. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/5/1/6/0/3f3c5762-e39e-4445-b069-af5f97a8f80c.jpg","","Emlaking Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/160813-158","1 / 33","19.000","10/08/2026","Selçuklu Beyhekim Toki'de Kiralık 2+1 Daire","Kiralık Daire","2 + 1","90 m²","16 Yaşında","9. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/111386-70","1 / 33","50.000","27/06/2026","Sahi'den Meram Alavardı Mh.Beğen Bahar Evleri Kiralık 4+1 Daire.","Kiralık Daire","4 + 1","200 m²","6 Yaşında","8. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-cumhuriyet-kiralik/daire/132269-185","1 / 12","18.000","11/07/2026","Cumhuriyet Mahallesi Kiralık 3+1 Daire","Kiralık Daire","3 + 1","115 m²","35 Yaşında","2. Kat","Konya / Selçuklu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/94059-299","1 / 27","25.000","19/08/2026","Kampüs Gayrimenkul'den_form Kampüs Karşısı Kiralık Eşyalı 3+1","Kiralık Daire","3 + 1","125 m²","16 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/57222-299","1 / 16","26.000","24/07/2026","Loft Style Sitesi 7/24 Güvenlik 2+1 Zemin Kat Eşyalı Daire","Kiralık Daire","2 + 1","110 m²","6 Yaşında","Zemin","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-2","1 / 18","21.000","18/08/2026","Gözde Emlak'tan Kiralık 3+1 Kombili İstanbul Yolu Üzeri Daire","Kiralık Daire","3 + 1","130 m²","11 Yaşında","5. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/96769-765","1 / 24","20.000","18/08/2026","Kiralık Daire Selçuklu Yazır Mah Maliye Toki 2+1 : 100m2","Kiralık Daire","2 + 1","100 m²","10 Yaşında","7. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Enfal Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/119637-563","1 / 17","18.000","06/08/2026","Melsa Başodadan M Akif Mah. Kiralık 3+1","Kiralık Daire","3 + 1","120 m²","26 Yaşında","Giriş Katı","Konya / Selçuklu / Mehmet Akif Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/67219-1187","1 / 22","23.000","07/08/2026","Mehmet Akif Mah. Kiralık Bakımlı Ara Kat Daire","Kiralık Daire","3 + 1","155 m²","21 Yaşında","3. Kat","Konya / Selçuklu / Mehmet Akif Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Baran Nur Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-binkonutlar-kiralik/daire/170344-46","1 / 19","19.000","19/08/2026","Binkonutlar Mah. Tramvay Durağı Yanı Kiralık 2+1 Daire","Kiralık Daire","2 + 1","120 m²","21 Yaşında","3. Kat","Konya / Selçuklu / Binkonutlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alperen Babalık Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-koycegiz-kiralik/daire/147287-25","1 / 21","40.000","15/07/2026","Eski Meram Tıp Karşısı Ara Kat Eşyalı 2+1","Kiralık Daire","2 + 1","120 m²","6 Yaşında","1. Kat","Konya / Meram / Köyceğiz Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/170063-28","1 / 30","20.000","14/07/2026","Yıltaş Gayrimenkul Ardıçlı Toki De 1.Etap Da 2+1 Kiralık Daire","Kiralık Daire","2 + 1","88 m²","4 Yaşında","4. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ihsaniye-kiralik/daire/90958-232","1 / 21","15.000","26/07/2026","Emlak81den Konya Selçuklu İhsaniyede Cadde Üzeri Arakat Daire","Kiralık Daire","3 + 1","130 m²","35 Yaşında","2. Kat","Konya / Selçuklu / İhsaniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-seker-kiralik/daire/138293-550","1 / 19","39.500","21/07/2026","Kiralık 3+1 Daire Şefikcan Lalezar St. (3 Hafta Sonra Boşalacak)","Kiralık Daire","3 + 1","165 m²","11 Yaşında","10. Kat","Konya / Selçuklu / Şeker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/83501-99","1 / 24","28.000","09/08/2026","Meram Aşkan Mh. 1+1 Kiralık Eşyalı Lüks Daire","Kiralık Daire","1 + 1","100 m²","2 Yaşında","Yüksek Giriş","Konya / Meram / Aşkan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ferhuniye-kiralik/daire/5115-4069","1 / 17","18.500","11/08/2026","Turyap' Tan Kültür Park Karşısında 2+1 Salon Bakımlı Daire","Kiralık Daire","2 + 1","100 m²","31 Yaşında","Zemin","Konya / Selçuklu / Ferhuniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/57222-292","1 / 15","20.000","24/07/2026","Ünlü Studıo Loft'da Cadde Cephe 1+1 Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","70 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/119637-551","1 / 17","18.000","04/08/2026","Melsa Başodadan M Akif Mah. Kiralık 3+1","Kiralık Daire","3 + 1","120 m²","26 Yaşında","Giriş Katı","Konya / Selçuklu / Mehmet Akif Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/54575-9","1 / 14","20.000","18/08/2026","Gözde Emlaktan Stüdyo Palace Kiralık Eşyalı Daire","Kiralık Daire","1 + 1","75 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/129814-297","1 / 7","19.000","19/08/2026","Ardicli Toki Okul Yani R Tipi 2+1 Kiralik Daire","Kiralık Daire","2 + 1","90 m²","3 Yaşında","3. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-kozagac-kiralik/daire/81846-2187","1 / 11","24.500","10/08/2026","Meram Kozağaç Askeri Kışla Yakını 2+1 Yüksek Giriş Kiralık Daire","Kiralık Daire","2 + 1","125 m²","8 Yaşında","Yüksek Giriş","Konya / Meram / Kozağaç Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/170344-42","1 / 33","46.000","21/07/2026","Meram Alavardı Fatih Caddesi Üzeri Site İçerisinde Kiralık 3+1","Kiralık Daire","3 + 1","145 m²","6 Yaşında","5. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/7/7/1/6/7/4/61409612-f069-4b02-a9d0-b57c62331788.jpg","","Alperen Babalık Gayrimenkul"
